miles,passengers,delay,inflight_meal,inflight_entertainment,inflight_wifi,day_of_week,redeye,weekend,coach_price,firstclass_price,hours
2843,219,8,No,No,Yes,Sunday,No,Yes,373.375,1461.23,5
1080,194,10,Yes,Yes,Yes,Sunday,No,Yes,446.95,1586.16,2
766,208,8,No,Yes,Yes,Saturday,No,Yes,405.62,1555.09,1
875,209,8,No,Yes,Yes,Friday,No,Yes,437.125,1580.52,2
688,211,11,Yes,No,No,Wednesday,No,No,190.08,1067.84,1
1901,213,13,No,Yes,Yes,Sunday,No,Yes,428.915,1537.8,3
1592,218,9,No,Yes,Yes,Sunday,No,Yes,370.74,1660.86,3
910,209,13,No,Yes,Yes,Wednesday,No,No,386.41,1182.43,2
1453,225,10,No,Yes,Yes,Sunday,No,Yes,399.605,1506.68,3
1421,209,8,Yes,No,Yes,Friday,No,Yes,359.005,1512.07,3
2066,209,9,No,Yes,No,Saturday,No,Yes,418.14,1507.75,4
2302,218,6,Yes,Yes,Yes,Sunday,No,Yes,471.57,1619.38,4
2100,216,13,Yes,Yes,Yes,Monday,No,No,377.27,1339.41,4
2532,216,12,Yes,Yes,Yes,Saturday,No,Yes,450.94,1558.58,5
811,209,14,Yes,No,Yes,Saturday,No,Yes,373.935,1543.54,1
749,219,10,No,Yes,Yes,Saturday,No,Yes,372.775,1586.86,1
3195,205,9,Yes,Yes,Yes,Thursday,No,No,352.185,1387.47,6
1965,202,7,No,Yes,Yes,Friday,No,Yes,420.795,1539.85,4
2463,215,13,No,Yes,Yes,Thursday,No,No,411.065,1327.6,4
849,208,10,No,Yes,Yes,Saturday,No,Yes,420.125,1463.34,2
2521,212,8,No,No,Yes,Sunday,No,Yes,333.435,1576.45,5
841,202,11,No,Yes,Yes,Sunday,No,Yes,394.855,1495.92,2
1764,207,5,No,Yes,Yes,Saturday,No,Yes,444.91,1587.05,3
2862,217,8,No,Yes,No,Saturday,No,Yes,385.34,1535.35,5
625,217,8,No,Yes,Yes,Saturday,No,Yes,376.805,1584.25,1
2428,211,11,Yes,No,No,Sunday,No,Yes,312.37,1479.83,4
1777,213,12,No,Yes,Yes,Friday,No,Yes,410.155,1545.8,3
1461,215,5,No,No,Yes,Saturday,No,Yes,369.275,1530.37,3
4267,208,15,No,Yes,Yes,Saturday,No,Yes,489.315,1666.63,8
664,205,13,Yes,Yes,Yes,Monday,No,No,338.46,1290.28,1
1623,216,8,Yes,No,Yes,Saturday,No,Yes,369.305,1501.75,3
1377,206,13,No,Yes,No,Sunday,No,Yes,342.275,1429.48,3
651,214,8,No,Yes,Yes,Monday,No,No,328.335,1312.28,1
3858,192,8,No,Yes,Yes,Sunday,No,Yes,412.37,1681.23,7
2486,212,11,Yes,Yes,Yes,Friday,No,Yes,430.13,1627.46,5
3928,212,8,Yes,Yes,Yes,Tuesday,No,No,348.77,1408.6,7
703,203,14,Yes,Yes,Yes,Friday,No,Yes,392.455,1560.05,1
2327,212,8,No,No,Yes,Sunday,No,Yes,366.975,1567.25,4
606,201,8,No,Yes,Yes,Friday,No,Yes,350.37,1444.72,1
2265,215,8,Yes,Yes,Yes,Saturday,No,Yes,449.585,1622.79,4
2679,204,12,Yes,No,No,Saturday,No,Yes,312.235,1484.25,5
943,205,11,No,Yes,Yes,Saturday,No,Yes,405.895,1559.83,2
2092,206,11,No,Yes,No,Tuesday,No,No,304.92,1143.42,4
3976,211,13,No,Yes,Yes,Saturday,No,Yes,441.11,1711.03,7
1083,215,11,Yes,Yes,Yes,Tuesday,No,No,352.525,1283.68,2
4163,210,11,No,No,Yes,Thursday,No,No,306.485,1244.59,8
2334,210,12,No,Yes,Yes,Monday,No,No,334.07,1373.6,4
787,206,11,No,No,No,Tuesday,No,No,206.245,1133.66,1
2342,212,11,No,Yes,Yes,Friday,No,Yes,377.24,1585.08,4
1653,211,7,No,No,No,Saturday,No,Yes,303.775,1421.15,3
2552,209,9,No,Yes,Yes,Monday,No,No,363.4,1247.44,5
1057,212,10,No,Yes,Yes,Friday,No,Yes,419.165,1498.49,2
709,212,9,No,No,Yes,Monday,No,No,263.925,1136.44,1
4219,220,10,No,Yes,Yes,Monday,No,No,400.425,1391.64,8
1053,200,10,Yes,No,No,Wednesday,No,No,208.255,1110.89,2
1523,216,8,No,Yes,Yes,Friday,No,Yes,397.225,1606.32,3
1786,217,9,No,No,Yes,Sunday,No,Yes,317.26,1490.69,3
1998,200,11,No,No,No,Saturday,No,Yes,284.03,1406.85,4
3665,201,12,No,Yes,Yes,Friday,No,Yes,442.045,1666.6,7
755,197,9,No,Yes,Yes,Sunday,No,Yes,408.965,1478.11,1
767,202,10,No,No,Yes,Friday,No,Yes,290.315,1458.59,1
2522,193,11,No,Yes,Yes,Saturday,No,Yes,473.76,1543.6,5
1471,215,8,Yes,Yes,Yes,Friday,No,Yes,438.645,1519.86,3
584,210,8,No,Yes,Yes,Wednesday,No,No,324.36,1278.51,1
3890,206,9,No,Yes,Yes,Wednesday,No,No,419.05,1358.14,7
1938,211,10,Yes,Yes,Yes,Monday,No,No,368.92,1280.18,4
2450,204,12,No,Yes,Yes,Monday,No,No,370.29,1232.65,4
362,203,9,Yes,Yes,Yes,Friday,No,Yes,384.22,1584.95,1
2283,198,8,No,Yes,Yes,Tuesday,No,No,357.715,1312.84,4
679,211,10,Yes,No,Yes,Saturday,No,Yes,396.225,1461.34,1
2180,207,9,No,Yes,Yes,Thursday,No,No,299.38,1304.86,4
2330,225,7,No,No,Yes,Friday,No,Yes,368.94,1486.78,4
919,215,8,No,Yes,Yes,Friday,No,Yes,431.775,1444.27,2
1102,198,9,No,Yes,Yes,Saturday,No,Yes,424.31,1571.49,2
729,222,8,Yes,Yes,Yes,Thursday,No,No,365.885,1184.56,1
2521,204,5,No,Yes,No,Wednesday,No,No,248.845,1193.48,5
1611,206,8,No,Yes,Yes,Sunday,No,Yes,386.575,1604.62,3
1848,228,6,No,Yes,Yes,Friday,No,Yes,396.72,1546.96,3
4060,212,14,Yes,Yes,Yes,Friday,No,Yes,520.69,1763.55,7
2310,217,10,No,Yes,Yes,Saturday,No,Yes,443.2,1644.07,4
1946,203,10,Yes,Yes,Yes,Monday,No,No,371.94,1323.53,4
956,216,13,No,Yes,Yes,Thursday,No,No,295.59,1177.45,2
2596,202,9,No,Yes,Yes,Saturday,No,Yes,446.32,1680.47,5
1656,205,14,No,Yes,Yes,Saturday,No,Yes,433.49,1590.02,3
902,221,7,Yes,Yes,Yes,Tuesday,No,No,268.56,1228.32,2
2023,213,10,No,Yes,Yes,Friday,No,Yes,407.745,1597.46,4
1857,212,12,No,No,Yes,Saturday,No,Yes,428.105,1562.39,3
4173,198,9,Yes,Yes,Yes,Sunday,No,Yes,511.755,1728.63,8
2186,212,10,Yes,Yes,Yes,Thursday,No,No,432.14,1298.16,4
2130,209,10,Yes,No,Yes,Sunday,No,Yes,408.38,1508.03,4
791,158,8,No,Yes,Yes,Friday,Yes,Yes,385.095,1567.23,1
909,167,8,Yes,Yes,Yes,Sunday,Yes,Yes,342.805,1575.56,2
2610,209,8,No,Yes,Yes,Friday,No,Yes,434.32,1604.25,5
3764,210,8,Yes,Yes,Yes,Monday,No,No,449.98,1369.49,7
1870,208,10,No,Yes,Yes,Wednesday,No,No,321.25,1276.17,3
2465,213,10,No,Yes,No,Thursday,No,No,349.555,1204.55,4
2270,215,10,Yes,Yes,Yes,Saturday,No,Yes,481.68,1576.35,4
858,165,10,No,Yes,Yes,Wednesday,Yes,No,290.78,1240.68,2
2232,217,10,Yes,No,Yes,Friday,No,Yes,472.49,1555.6,4
2112,222,8,No,No,Yes,Sunday,No,Yes,355.16,1541.17,4
2506,208,8,Yes,Yes,Yes,Friday,No,Yes,453.07,1682.28,5
2231,207,12,No,Yes,Yes,Monday,No,No,362.495,1306.06,4
3918,204,10,No,Yes,Yes,Friday,No,Yes,508.42,1721.27,7
1900,212,8,Yes,Yes,Yes,Saturday,No,Yes,445.36,1695.09,3
757,207,7,No,Yes,Yes,Friday,No,Yes,375.835,1420.01,1
2844,193,12,No,Yes,Yes,Sunday,No,Yes,433.72,1584.15,5
4001,220,12,Yes,Yes,Yes,Saturday,No,Yes,530.705,1725.64,7
3970,209,12,No,Yes,Yes,Friday,No,Yes,511.63,1676.08,7
2557,195,11,No,No,Yes,Wednesday,No,No,269.705,1295.87,5
1854,210,11,No,Yes,Yes,Tuesday,No,No,350.55,1234.06,3
3945,208,8,Yes,No,Yes,Monday,No,No,310.915,1155.69,7
2329,225,11,Yes,Yes,No,Monday,No,No,275.405,1226.58,4
4152,209,10,No,No,Yes,Saturday,No,Yes,390.42,1643.43,8
2506,203,9,No,Yes,Yes,Tuesday,No,No,358.56,1317.23,5
2336,210,8,No,Yes,Yes,Tuesday,No,No,320.83,1313.85,4
3954,204,13,No,Yes,Yes,Monday,No,No,374.19,1465.63,7
1800,202,15,No,Yes,Yes,Saturday,No,Yes,405.61,1611.15,3
1799,218,10,Yes,Yes,Yes,Saturday,No,Yes,454.075,1508.82,3
3080,212,10,No,No,Yes,Sunday,No,Yes,341.27,1562.29,6
1519,203,8,Yes,Yes,Yes,Thursday,No,No,326.365,1197.3,3
859,196,10,No,Yes,No,Saturday,No,Yes,282.855,1405.74,2
703,219,14,Yes,No,No,Monday,No,No,184.145,1070.59,1
2823,203,12,No,Yes,Yes,Friday,No,Yes,477.035,1565.68,5
562,161,11,Yes,Yes,Yes,Sunday,Yes,Yes,324.95,1525.05,1
1510,215,11,No,No,Yes,Saturday,No,Yes,328.81,1553.89,3
2581,213,9,No,Yes,Yes,Saturday,No,Yes,464.265,1625.22,5
1515,219,8,No,Yes,Yes,Sunday,No,Yes,398.235,1512.04,3
2179,200,14,Yes,Yes,Yes,Tuesday,No,No,355.475,1324.15,4
929,172,10,No,Yes,Yes,Monday,Yes,No,250.375,1195.54,2
4049,226,5,No,Yes,Yes,Sunday,No,Yes,455.515,1701.09,7
1979,205,11,Yes,Yes,Yes,Friday,No,Yes,416.175,1635.3,4
2268,223,9,No,No,Yes,Sunday,No,Yes,376.35,1540.02,4
4221,195,10,No,Yes,Yes,Wednesday,No,No,397.595,1442.91,8
2283,217,9,No,No,Yes,Saturday,No,Yes,343.225,1458.72,4
742,203,9,No,No,Yes,Tuesday,No,No,258.91,1168.99,1
893,214,9,Yes,Yes,Yes,Friday,No,Yes,378.135,1600.85,2
567,216,7,No,Yes,Yes,Friday,No,Yes,361.705,1521.74,1
2577,209,13,No,Yes,Yes,Saturday,No,Yes,462.855,1683.46,5
2051,213,12,No,Yes,Yes,Friday,No,Yes,377.215,1565.15,4
2751,205,9,Yes,Yes,Yes,Tuesday,No,No,385.345,1344.78,5
2459,200,11,No,No,Yes,Saturday,No,Yes,381.275,1519.43,4
2206,211,10,Yes,Yes,Yes,Monday,No,No,284.62,1303.95,4
1638,216,6,Yes,Yes,Yes,Sunday,No,Yes,430.21,1661.26,3
2428,203,9,Yes,No,Yes,Friday,No,Yes,387.36,1539.23,4
1708,219,17,No,Yes,Yes,Saturday,No,Yes,439.73,1567.14,3
1867,212,10,Yes,Yes,Yes,Sunday,No,Yes,419.115,1607.71,3
568,208,10,No,Yes,Yes,Friday,No,Yes,409.01,1552.05,1
2661,211,7,No,Yes,Yes,Saturday,No,Yes,488.965,1605.16,5
2181,215,10,Yes,Yes,No,Friday,No,Yes,354.665,1609.95,4
2339,213,8,No,Yes,Yes,Monday,No,No,359.825,1219.12,4
800,209,10,No,Yes,Yes,Tuesday,No,No,303.33,1213.63,1
2638,215,9,No,Yes,Yes,Tuesday,No,No,351.63,1335.32,5
2388,217,12,Yes,Yes,Yes,Monday,No,No,352.19,1328.89,4
2288,202,8,No,Yes,Yes,Tuesday,No,No,288.12,1239.22,4
2515,222,10,Yes,Yes,No,Wednesday,No,No,282.325,1270.49,5
2567,193,7,Yes,Yes,No,Saturday,No,Yes,368.195,1591.09,5
2268,209,11,No,Yes,Yes,Tuesday,No,No,295.27,1230.21,4
794,171,9,Yes,Yes,Yes,Saturday,Yes,Yes,385.47,1605.83,1
2150,218,11,No,Yes,No,Tuesday,No,No,290.82,1164.74,4
2995,198,13,No,Yes,Yes,Friday,No,Yes,444.325,1644.86,5
595,201,9,No,Yes,Yes,Monday,No,No,318.445,1166.17,1
540,205,11,No,No,Yes,Wednesday,No,No,249.04,1054.38,1
1173,211,12,No,Yes,Yes,Sunday,No,Yes,405.275,1629.56,2
2118,208,9,No,Yes,Yes,Sunday,No,Yes,417.02,1590.26,4
2016,198,11,No,Yes,No,Thursday,No,No,294.31,1203.46,4
2174,214,9,Yes,Yes,Yes,Saturday,No,Yes,466.4,1571.8,4
2381,228,13,No,No,No,Monday,No,No,241.395,1110.91,4
2432,209,13,No,Yes,Yes,Monday,No,No,375.26,1319.69,4
4157,178,9,No,Yes,Yes,Tuesday,Yes,No,308.415,1325.8,8
755,222,8,No,No,Yes,Friday,No,Yes,300.345,1401.42,1
2760,210,10,No,Yes,Yes,Sunday,No,Yes,490.52,1583.84,5
2234,222,12,No,Yes,Yes,Friday,No,Yes,465.1,1589.5,4
2480,206,10,Yes,Yes,Yes,Saturday,No,Yes,483.13,1640.14,5
3155,218,10,Yes,Yes,No,Friday,No,Yes,396.745,1612.82,6
1061,213,10,No,Yes,Yes,Sunday,No,Yes,399.945,1471.2,2
2044,207,7,No,Yes,Yes,Wednesday,No,No,392.55,1286.13,4
718,219,13,No,Yes,Yes,Saturday,No,Yes,419.3,1518.37,1
4059,210,8,No,Yes,Yes,Wednesday,No,No,416.965,1457.56,7
2240,214,10,No,Yes,Yes,Saturday,No,Yes,395.3,1664.87,4
2832,191,13,No,Yes,Yes,Saturday,No,Yes,449.88,1604.6,5
1487,155,6,No,Yes,Yes,Friday,Yes,Yes,349.095,1551.49,3
1987,215,10,Yes,Yes,Yes,Friday,No,Yes,418.875,1598.7,4
1754,211,11,Yes,No,Yes,Monday,No,No,339.29,1202.55,3
2159,215,11,No,Yes,Yes,Friday,No,Yes,459.345,1558.06,4
1739,219,12,No,Yes,Yes,Friday,No,Yes,387.655,1590.29,3
1003,216,10,No,Yes,No,Tuesday,No,No,245.465,1153.03,2
2457,168,11,No,Yes,Yes,Wednesday,Yes,No,298.675,1319.31,4
683,199,7,No,Yes,Yes,Wednesday,No,No,334.635,1221.99,1
1352,209,12,Yes,No,No,Sunday,No,Yes,301.87,1511.51,2
2541,215,13,No,Yes,Yes,Friday,No,Yes,439.455,1579.62,5
2640,204,11,No,No,Yes,Wednesday,No,No,266.35,1244.96,5
1916,218,11,Yes,Yes,Yes,Tuesday,No,No,360.61,1244.68,3
812,208,8,Yes,Yes,Yes,Monday,No,No,335.24,1156.19,1
570,200,9,Yes,Yes,Yes,Friday,No,Yes,381.56,1462.97,1
3932,205,8,No,No,Yes,Sunday,No,Yes,447.2,1605.75,7
634,209,11,Yes,No,Yes,Friday,No,Yes,308.33,1481.23,1
1744,206,15,No,Yes,Yes,Friday,No,Yes,392.91,1496.31,3
682,215,7,No,Yes,Yes,Sunday,No,Yes,403.92,1580.72,1
1988,222,12,No,Yes,Yes,Tuesday,No,No,371.93,1288.03,4
2229,199,10,Yes,Yes,Yes,Saturday,No,Yes,450.505,1631.19,4
2651,216,10,Yes,No,Yes,Thursday,No,No,325.655,1211.13,5
1047,208,9,Yes,Yes,Yes,Saturday,No,Yes,453.405,1615.08,2
2498,219,11,No,No,Yes,Friday,No,Yes,350.12,1483.9,5
2462,208,9,No,No,Yes,Saturday,No,Yes,331.3,1534.07,4
4129,208,11,No,No,Yes,Sunday,No,Yes,380.335,1655.45,8
867,223,9,No,Yes,Yes,Wednesday,No,No,360.905,1191.31,2
2342,208,12,No,Yes,Yes,Saturday,No,Yes,422.98,1621.27,4
1669,208,11,No,No,Yes,Saturday,No,Yes,390.965,1426.6,3
1061,210,8,No,Yes,Yes,Saturday,No,Yes,439.845,1560.86,2
2552,167,8,No,Yes,Yes,Sunday,Yes,Yes,385.91,1546.67,5
1480,202,6,No,Yes,Yes,Wednesday,No,No,336.81,1204.01,3
1979,204,13,No,Yes,No,Wednesday,No,No,283.395,1185.16,4
2828,200,10,Yes,Yes,Yes,Saturday,No,Yes,508.67,1696.69,5
531,217,9,No,No,Yes,Monday,No,No,259.875,1069.75,1
758,208,11,No,Yes,Yes,Sunday,No,Yes,435.74,1514.2,1
1344,224,12,No,Yes,Yes,Wednesday,No,No,324.7,1207.66,2
845,205,7,No,Yes,Yes,Sunday,No,Yes,400.515,1507.65,2
525,198,7,No,No,Yes,Tuesday,No,No,249.035,1073.93,1
3951,223,9,Yes,Yes,Yes,Sunday,No,Yes,571.685,1769.76,7
2057,214,12,No,Yes,No,Sunday,No,Yes,358.715,1539.69,4
689,214,13,No,Yes,Yes,Wednesday,No,No,339.955,1181.47,1
2021,205,13,No,Yes,Yes,Saturday,No,Yes,389.325,1647.41,4
2738,207,8,Yes,Yes,Yes,Saturday,No,Yes,465.86,1621.63,5
2194,207,13,Yes,Yes,No,Tuesday,No,No,271.67,1204.76,4
4196,220,10,Yes,Yes,Yes,Friday,No,Yes,501.79,1779.48,8
3791,206,8,No,No,Yes,Wednesday,No,No,292.555,1287.64,7
1716,219,11,No,Yes,Yes,Saturday,No,Yes,460.19,1455.46,3
3024,198,8,No,No,No,Thursday,No,No,239.28,1119.24,5
2071,199,12,No,Yes,Yes,Monday,No,No,308.775,1295.16,4
2848,213,10,No,Yes,No,Friday,No,Yes,380.45,1600.21,5
1730,219,9,No,No,Yes,Sunday,No,Yes,347.63,1569.06,3
2471,199,10,No,Yes,Yes,Saturday,No,Yes,424.495,1624.77,4
1801,203,8,No,Yes,Yes,Saturday,No,Yes,458.115,1567.46,3
1879,198,9,No,Yes,Yes,Sunday,No,Yes,402.545,1648.72,3
1977,204,8,Yes,No,Yes,Wednesday,No,No,322.185,1226.16,4
2411,205,8,Yes,Yes,No,Sunday,No,Yes,382.175,1509.93,4
1250,210,10,No,Yes,Yes,Friday,No,Yes,449.87,1469.28,2
2253,212,14,No,No,Yes,Sunday,No,Yes,362.965,1524.83,4
1894,204,11,No,Yes,Yes,Friday,No,Yes,430.74,1644.28,3
2684,229,10,No,Yes,Yes,Friday,No,Yes,447.45,1658.31,5
1935,144,11,Yes,Yes,Yes,Saturday,Yes,Yes,388.225,1604.07,4
3725,211,10,Yes,No,Yes,Thursday,No,No,310.995,1357.4,7
2734,191,8,No,No,Yes,Monday,No,No,346.01,1210.18,5
942,206,10,No,Yes,Yes,Tuesday,No,No,353.49,1280.59,2
2186,219,11,No,Yes,No,Sunday,No,Yes,380.74,1508.49,4
2429,216,8,No,Yes,Yes,Wednesday,No,No,339.985,1286.44,4
2029,197,10,No,Yes,Yes,Wednesday,No,No,360.465,1248.63,4
2883,221,11,No,Yes,Yes,Sunday,No,Yes,403.875,1609.76,5
4026,210,10,No,Yes,Yes,Saturday,No,Yes,462.19,1688.53,7
2354,214,10,No,Yes,Yes,Wednesday,No,No,337.7,1293.8,4
4084,224,8,No,Yes,Yes,Saturday,No,Yes,476.67,1686.53,7
1891,206,12,No,Yes,Yes,Monday,No,No,343.745,1312.45,3
2960,211,10,No,No,Yes,Saturday,No,Yes,410.5,1559.59,5
728,206,8,No,Yes,Yes,Saturday,No,Yes,414.2,1600.08,1
1368,201,10,No,Yes,Yes,Saturday,No,Yes,412.49,1547.81,2
2133,207,12,No,Yes,Yes,Sunday,No,Yes,399.015,1521.86,4
731,170,10,Yes,Yes,Yes,Sunday,Yes,Yes,278.965,1465.81,1
2829,203,12,No,Yes,Yes,Friday,No,Yes,487.845,1631.2,5
2143,208,8,No,Yes,Yes,Saturday,No,Yes,431.045,1494.57,4
3019,200,10,No,No,Yes,Sunday,No,Yes,349.095,1597.17,5
2818,219,8,No,Yes,Yes,Sunday,No,Yes,433.47,1568.55,5
1384,211,7,Yes,Yes,Yes,Saturday,No,Yes,465.43,1601.18,3
4063,221,11,No,Yes,Yes,Sunday,No,Yes,467.525,1622.51,7
1445,214,12,No,Yes,No,Monday,No,No,206.145,1222.78,3
2574,214,7,No,Yes,Yes,Thursday,No,No,414.65,1340.51,5
2163,204,11,Yes,Yes,Yes,Saturday,No,Yes,455.505,1632.47,4
2396,216,9,No,Yes,Yes,Saturday,No,Yes,400.07,1525.87,4
1750,209,6,No,Yes,Yes,Sunday,No,Yes,433.73,1491.08,3
430,221,12,Yes,Yes,Yes,Saturday,No,Yes,442.33,1531.1,1
4038,208,14,Yes,No,No,Friday,No,Yes,356.84,1575.19,7
2475,206,7,Yes,Yes,Yes,Monday,No,No,348.375,1279.53,4
4081,216,13,Yes,Yes,Yes,Wednesday,No,No,430.095,1371.79,7
480,208,7,No,Yes,Yes,Saturday,No,Yes,401.6,1509,1
1376,205,9,No,No,Yes,Friday,No,Yes,297.32,1408.04,3
3958,158,13,No,Yes,Yes,Wednesday,Yes,No,336.39,1380.01,7
2377,215,7,No,Yes,Yes,Saturday,No,Yes,414.975,1582.91,4
1966,222,12,No,Yes,Yes,Thursday,No,No,352.99,1226.19,4
1662,214,14,No,Yes,Yes,Saturday,No,Yes,356.11,1630.7,3
1781,211,13,No,No,No,Tuesday,No,No,210.165,1126.52,3
2341,212,9,No,Yes,Yes,Saturday,No,Yes,435.495,1563.07,4
887,209,10,No,Yes,Yes,Wednesday,No,No,342.915,1193.01,2
2229,208,12,No,No,Yes,Wednesday,No,No,222.365,1188.81,4
2843,216,11,Yes,Yes,Yes,Tuesday,No,No,401.255,1321.51,5
2073,209,11,No,Yes,Yes,Tuesday,No,No,331.025,1277.97,4
1922,216,9,No,Yes,Yes,Saturday,No,Yes,419.23,1541.18,3
4049,217,9,No,No,Yes,Thursday,No,No,294.955,1291.03,7
2447,163,13,No,No,Yes,Saturday,Yes,Yes,282.575,1463.62,4
2692,222,11,No,Yes,Yes,Friday,No,Yes,441.98,1595.11,5
1998,202,6,No,Yes,No,Saturday,No,Yes,380.2,1523.05,4
597,203,9,Yes,Yes,Yes,Friday,No,Yes,416.015,1447.05,1
1883,226,11,Yes,Yes,Yes,Saturday,No,Yes,456.095,1544.35,3
2639,201,11,No,No,Yes,Sunday,No,Yes,314.295,1487.9,5
826,210,9,No,No,Yes,Saturday,No,Yes,321.86,1509.69,2
2461,218,10,No,Yes,Yes,Saturday,No,Yes,438.365,1636.55,4
646,209,9,No,Yes,Yes,Sunday,No,Yes,369.39,1578.34,1
971,220,10,No,No,Yes,Saturday,No,Yes,352.115,1472.5,2
1501,206,11,No,Yes,No,Sunday,No,Yes,361.405,1453.74,3
1614,216,10,Yes,Yes,Yes,Sunday,No,Yes,442.52,1515.71,3
1873,214,9,Yes,No,Yes,Saturday,No,Yes,417.175,1505.69,3
1528,203,14,No,Yes,Yes,Friday,No,Yes,416.62,1516.25,3
716,217,10,Yes,Yes,Yes,Friday,No,Yes,417.39,1486.65,1
4048,210,12,No,Yes,Yes,Friday,No,Yes,470.37,1695.53,7
2052,199,10,Yes,Yes,Yes,Sunday,No,Yes,423.42,1606.8,4
1614,198,13,No,Yes,Yes,Friday,No,Yes,398.52,1534.5,3
637,203,9,No,Yes,Yes,Wednesday,No,No,295.705,1195.78,1
1987,201,12,No,Yes,No,Tuesday,No,No,231.165,1170.34,4
2043,210,11,No,Yes,Yes,Friday,No,Yes,396.375,1618.71,4
3868,214,12,No,Yes,No,Saturday,No,Yes,388.5,1574.94,7
1340,211,10,No,Yes,Yes,Sunday,No,Yes,395.19,1606.24,2
2366,210,12,No,Yes,Yes,Thursday,No,No,352,1289.49,4
1651,149,8,No,No,Yes,Saturday,Yes,Yes,243.505,1505.31,3
2894,165,4,No,Yes,Yes,Sunday,Yes,Yes,399.55,1476.9,5
2080,213,12,Yes,Yes,Yes,Sunday,No,Yes,447.6,1601.37,4
570,209,6,No,No,Yes,Wednesday,No,No,196.69,1173.81,1
982,204,12,Yes,No,Yes,Monday,No,No,256.71,1098.06,2
2001,229,9,No,No,Yes,Wednesday,No,No,281.005,1155.47,4
1797,225,8,No,Yes,Yes,Saturday,No,Yes,439.935,1577.32,3
1603,213,12,No,Yes,Yes,Tuesday,No,No,370.825,1262.56,3
1901,195,9,Yes,Yes,Yes,Monday,No,No,378.575,1312.62,3
885,197,9,No,Yes,Yes,Sunday,No,Yes,359.335,1530.46,2
566,211,11,No,No,Yes,Saturday,No,Yes,364.04,1418.06,1
2339,218,8,No,Yes,Yes,Saturday,No,Yes,414.435,1639.75,4
1935,206,9,Yes,Yes,Yes,Monday,No,No,333.995,1270.43,4
2049,208,12,No,No,No,Friday,No,Yes,303.075,1463.89,4
2308,215,12,No,Yes,Yes,Wednesday,No,No,360.38,1245.56,4
727,210,10,No,Yes,Yes,Sunday,No,Yes,407.795,1441.41,1
598,209,11,Yes,No,Yes,Thursday,No,No,237.94,1175.1,1
2324,198,11,No,Yes,Yes,Sunday,No,Yes,404.9,1610.5,4
1405,221,12,No,Yes,Yes,Thursday,No,No,356.275,1242.45,3
1579,205,10,Yes,Yes,Yes,Sunday,No,Yes,446.345,1670.58,3
1970,158,10,Yes,No,Yes,Friday,Yes,Yes,335.82,1470.18,4
1927,215,10,No,Yes,No,Friday,No,Yes,318.175,1501.8,4
1673,205,11,No,Yes,Yes,Monday,No,No,335.695,1281.78,3
1426,197,11,No,Yes,No,Thursday,No,No,226.5,1097.11,3
2758,213,9,Yes,No,Yes,Sunday,No,Yes,371.97,1501.77,5
1762,170,13,No,Yes,Yes,Saturday,Yes,Yes,366.7,1562.46,3
2506,213,7,No,Yes,Yes,Monday,No,No,330.38,1287.13,5
635,211,9,No,Yes,Yes,Thursday,No,No,345.085,1186.75,1
1994,208,10,No,Yes,Yes,Tuesday,No,No,293.33,1267.42,4
1757,205,6,Yes,No,Yes,Wednesday,No,No,313.645,1222.83,3
2215,203,6,No,No,No,Monday,No,No,201.805,1122.24,4
4304,196,11,Yes,Yes,No,Wednesday,No,No,329.22,1265.38,8
1638,222,9,Yes,Yes,Yes,Friday,No,Yes,425.06,1618.6,3
1625,204,11,No,Yes,Yes,Friday,No,Yes,461.365,1575.9,3
3944,203,10,Yes,Yes,Yes,Thursday,No,No,404.99,1393.17,7
2950,154,13,No,Yes,Yes,Saturday,Yes,Yes,486.66,1625.84,5
657,214,9,Yes,Yes,Yes,Friday,No,Yes,421.015,1572.11,1
716,201,7,No,Yes,Yes,Sunday,No,Yes,398.1,1490.5,1
2230,213,10,No,Yes,Yes,Sunday,No,Yes,423.7,1671.12,4
1519,211,9,No,Yes,Yes,Sunday,No,Yes,404.975,1543.3,3
2496,222,8,No,Yes,Yes,Saturday,No,Yes,450.77,1531.61,5
1504,202,9,No,Yes,Yes,Saturday,No,Yes,405.64,1485.54,3
1817,216,7,No,Yes,Yes,Friday,No,Yes,433.195,1580.98,3
1355,158,11,Yes,Yes,No,Sunday,Yes,Yes,308.375,1547.83,2
4149,216,14,No,No,Yes,Thursday,No,No,310.855,1285.05,8
1048,204,10,No,Yes,No,Sunday,No,Yes,336.89,1487.4,2
2762,207,11,No,Yes,Yes,Saturday,No,Yes,412.81,1496.18,5
2214,214,11,No,No,Yes,Friday,No,Yes,384.46,1504.44,4
1661,210,4,Yes,Yes,Yes,Wednesday,No,No,381.835,1299.61,3
491,203,9,Yes,Yes,Yes,Friday,No,Yes,435.815,1567.37,1
745,204,12,Yes,Yes,Yes,Friday,No,Yes,349.505,1601.79,1
791,215,8,No,Yes,Yes,Saturday,No,Yes,406.305,1541.27,1
4239,216,10,No,Yes,Yes,Saturday,No,Yes,477.275,1753.27,8
874,216,5,Yes,Yes,Yes,Friday,No,Yes,430.45,1618.99,2
2422,211,14,No,No,Yes,Friday,No,Yes,346.68,1481.95,4
2114,210,11,Yes,Yes,Yes,Thursday,No,No,426.46,1322.62,4
2909,209,11,Yes,Yes,Yes,Tuesday,No,No,357.205,1401.97,5
